read_id	read_length	target	alignment_length	identity	mapq
SRR27841065.2818646	1754	CM084263.1_rotation_2_offset_7252	1899	0.747235	0
SRR27841065.2818646	1754	CM084263.1_rotation_3_offset_10878	1899	0.747235	0
SRR27841065.2818646	1754	CM084263.1_rotation_1_offset_3626	1772	0.746614	0
SRR27841065.2821986	1872	CM084263.1_rotation_2_offset_7252	1918	0.900938	0
SRR27841065.2821986	1872	CM084263.1_rotation_0_offset_0	1918	0.900938	0
SRR27841065.2821986	1872	CM084263.1_rotation_1_offset_3626	1918	0.900938	0
SRR27841065.2821986	1872	CM084263.1_rotation_3_offset_10878	1918	0.900938	0
SRR27841065.2822221	1613	CM084263.1_rotation_0_offset_0	1628	0.979115	0
SRR27841065.2822221	1613	CM084263.1_rotation_3_offset_10878	1628	0.979115	0
SRR27841065.2822221	1613	CM084263.1_rotation_1_offset_3626	1628	0.979115	0
SRR27841065.2822221	1613	CM084263.1_rotation_2_offset_7252	1344	0.976935	0
SRR27841065.2826189	831	CM084263.1_rotation_1_offset_3626	865	0.846243	0
SRR27841065.2826189	831	CM084263.1_rotation_2_offset_7252	865	0.846243	0
SRR27841065.2826189	831	CM084263.1_rotation_0_offset_0	865	0.846243	0
SRR27841065.2826189	831	CM084263.1_rotation_3_offset_10878	865	0.846243	0
SRR27841065.2829793	559	CM084263.1_rotation_2_offset_7252	545	0.977982	0
SRR27841065.2829793	559	CM084263.1_rotation_1_offset_3626	545	0.977982	0
SRR27841065.2829793	559	CM084263.1_rotation_3_offset_10878	545	0.977982	0
SRR27841065.2829793	559	CM084263.1_rotation_0_offset_0	545	0.977982	0
SRR27841065.2836161	412	CM084263.1_rotation_1_offset_3626	420	0.976190	0
SRR27841065.2836161	412	CM084263.1_rotation_0_offset_0	420	0.976190	0
SRR27841065.2836161	412	CM084263.1_rotation_3_offset_10878	420	0.976190	0
SRR27841065.2836161	412	CM084263.1_rotation_2_offset_7252	420	0.976190	0
SRR27841065.2837844	958	CM084263.1_rotation_2_offset_7252	957	0.970742	0
SRR27841065.2837844	958	CM084263.1_rotation_1_offset_3626	957	0.970742	0
SRR27841065.2837844	958	CM084263.1_rotation_3_offset_10878	957	0.970742	0
SRR27841065.2837844	958	CM084263.1_rotation_0_offset_0	957	0.970742	0
SRR27841065.2841426	5442	CM084263.1_rotation_3_offset_10878	480	0.368750	0
SRR27841065.2841426	5442	CM084263.1_rotation_1_offset_3626	480	0.368750	0
SRR27841065.2841426	5442	CM084263.1_rotation_2_offset_7252	480	0.368750	0
SRR27841065.2841426	5442	CM084263.1_rotation_0_offset_0	93	0.935484	0
SRR27841065.2841426	5442	CM084263.1_rotation_1_offset_3626	93	0.935484	0
SRR27841065.2841426	5442	CM084263.1_rotation_3_offset_10878	93	0.935484	0
SRR27841065.2841426	5442	CM084263.1_rotation_2_offset_7252	93	0.935484	0
SRR27841065.2841426	5442	CM084263.1_rotation_2_offset_7252	93	0.956989	0
SRR27841065.2841426	5442	CM084263.1_rotation_0_offset_0	93	0.956989	0
SRR27841065.2841426	5442	CM084263.1_rotation_1_offset_3626	93	0.956989	0
SRR27841065.2841426	5442	CM084263.1_rotation_3_offset_10878	93	0.956989	0
SRR27841065.2841426	5442	CM084263.1_rotation_1_offset_3626	91	0.967033	0
SRR27841065.2841426	5442	CM084263.1_rotation_0_offset_0	91	0.967033	0
SRR27841065.2841426	5442	CM084263.1_rotation_3_offset_10878	91	0.967033	0
SRR27841065.2841426	5442	CM084263.1_rotation_0_offset_0	89	0.977528	0
SRR27841065.2841426	5442	CM084263.1_rotation_2_offset_7252	91	0.967033	0
SRR27841065.2841426	5442	CM084263.1_rotation_2_offset_7252	89	0.955056	0
SRR27841065.2841426	5442	CM084263.1_rotation_0_offset_0	89	0.955056	0
SRR27841065.2841426	5442	CM084263.1_rotation_3_offset_10878	89	0.955056	0
SRR27841065.2841426	5442	CM084263.1_rotation_1_offset_3626	89	0.955056	0
SRR27841065.2841426	5442	CM084263.1_rotation_1_offset_3626	87	0.931034	0
SRR27841065.2841426	5442	CM084263.1_rotation_0_offset_0	93	0.903226	23
SRR27841065.2841426	5442	CM084263.1_rotation_3_offset_10878	87	0.931034	0
SRR27841065.2841426	5442	CM084263.1_rotation_2_offset_7252	87	0.931034	0
SRR27841065.2841426	5442	CM084263.1_rotation_0_offset_0	87	0.931034	0
SRR27841065.2841426	5442	CM084263.1_rotation_1_offset_3626	90	0.944444	1
SRR27841065.2841426	5442	CM084263.1_rotation_2_offset_7252	91	0.934066	0
SRR27841065.2841426	5442	CM084263.1_rotation_1_offset_3626	91	0.934066	0
SRR27841065.2843999	10037	CM084263.1_rotation_0_offset_0	4319	0.939569	0
SRR27841065.2843999	10037	CM084263.1_rotation_2_offset_7252	4319	0.939569	0
SRR27841065.2843999	10037	CM084263.1_rotation_3_offset_10878	4319	0.939569	0
SRR27841065.2843999	10037	CM084263.1_rotation_1_offset_3626	3645	0.943210	0
SRR27841065.2843999	10037	CM084263.1_rotation_1_offset_3626	91	1.000000	0
SRR27841065.2843999	10037	CM084263.1_rotation_3_offset_10878	91	1.000000	0
SRR27841065.2843999	10037	CM084263.1_rotation_2_offset_7252	91	1.000000	0
SRR27841065.2843999	10037	CM084263.1_rotation_0_offset_0	91	1.000000	0
SRR27841065.2843999	10037	CM084263.1_rotation_3_offset_10878	91	0.989011	0
SRR27841065.2843999	10037	CM084263.1_rotation_2_offset_7252	91	0.989011	0
SRR27841065.2843999	10037	CM084263.1_rotation_1_offset_3626	91	0.989011	0
SRR27841065.2843999	10037	CM084263.1_rotation_0_offset_0	91	0.989011	0
SRR27841065.2843999	10037	CM084263.1_rotation_3_offset_10878	91	0.956044	0
SRR27841065.2843999	10037	CM084263.1_rotation_3_offset_10878	91	0.956044	0
SRR27841065.2843999	10037	CM084263.1_rotation_1_offset_3626	91	0.956044	0
SRR27841065.2843999	10037	CM084263.1_rotation_1_offset_3626	91	0.956044	0
SRR27841065.2843999	10037	CM084263.1_rotation_2_offset_7252	91	0.956044	0
SRR27841065.2843999	10037	CM084263.1_rotation_0_offset_0	91	0.956044	0
SRR27841065.2843999	10037	CM084263.1_rotation_2_offset_7252	91	0.956044	0
SRR27841065.2843999	10037	CM084263.1_rotation_0_offset_0	91	0.956044	0
SRR27841065.2843999	10037	CM084263.1_rotation_0_offset_0	93	0.935484	1
SRR27841065.2843999	10037	CM084263.1_rotation_1_offset_3626	95	0.915789	0
SRR27841065.2843999	10037	CM084263.1_rotation_0_offset_0	95	0.915789	0
SRR27841065.2843999	10037	CM084263.1_rotation_2_offset_7252	95	0.915789	0
SRR27841065.2843999	10037	CM084263.1_rotation_3_offset_10878	95	0.915789	0
SRR27841065.2843999	10037	CM084263.1_rotation_3_offset_10878	92	0.956522	18
SRR27841065.2843999	10037	CM084263.1_rotation_2_offset_7252	76	1.000000	0
SRR27841065.2843999	10037	CM084263.1_rotation_1_offset_3626	76	1.000000	0
SRR27841065.2843999	10037	CM084263.1_rotation_3_offset_10878	76	1.000000	0
SRR27841065.2843999	10037	CM084263.1_rotation_2_offset_7252	87	0.942529	1
SRR27841065.2843999	10037	CM084263.1_rotation_3_offset_10878	89	0.932584	1
SRR27841065.2843999	10037	CM084263.1_rotation_0_offset_0	91	0.923077	1
SRR27841065.2843999	10037	CM084263.1_rotation_0_offset_0	91	0.901099	1
SRR27841065.2850428	10039	CM084263.1_rotation_3_offset_10878	10030	0.939182	0
SRR27841065.2850428	10039	CM084263.1_rotation_0_offset_0	10030	0.939182	0
SRR27841065.2850428	10039	CM084263.1_rotation_2_offset_7252	7331	0.951303	0
SRR27841065.2850428	10039	CM084263.1_rotation_1_offset_3626	6370	0.932653	0
SRR27841065.2856639	2573	CM084263.1_rotation_0_offset_0	2619	0.951890	0
SRR27841065.2856639	2573	CM084263.1_rotation_2_offset_7252	2619	0.951890	0
SRR27841065.2856639	2573	CM084263.1_rotation_3_offset_10878	2619	0.951890	0
SRR27841065.2856639	2573	CM084263.1_rotation_1_offset_3626	2619	0.951890	0
SRR27841065.2858925	748	CM084263.1_rotation_2_offset_7252	760	0.944737	0
SRR27841065.2858925	748	CM084263.1_rotation_0_offset_0	760	0.944737	0
SRR27841065.2858925	748	CM084263.1_rotation_1_offset_3626	760	0.944737	0
SRR27841065.2858925	748	CM084263.1_rotation_3_offset_10878	760	0.944737	0
SRR27841065.2860169	1573	CM084263.1_rotation_1_offset_3626	1586	0.978562	0
SRR27841065.2860169	1573	CM084263.1_rotation_0_offset_0	1586	0.978562	0
SRR27841065.2860169	1573	CM084263.1_rotation_2_offset_7252	1586	0.978562	0
SRR27841065.2860169	1573	CM084263.1_rotation_3_offset_10878	1586	0.978562	0
SRR27841065.2866996	3604	CM084263.1_rotation_1_offset_3626	3680	0.915217	0
SRR27841065.2866996	3604	CM084263.1_rotation_0_offset_0	3680	0.915217	0
SRR27841065.2866996	3604	CM084263.1_rotation_2_offset_7252	3680	0.915217	0
SRR27841065.2866996	3604	CM084263.1_rotation_3_offset_10878	2051	0.924915	0
SRR27841065.2867946	524	CM084263.1_rotation_3_offset_10878	528	0.973485	0
SRR27841065.2867946	524	CM084263.1_rotation_1_offset_3626	528	0.973485	0
SRR27841065.2867946	524	CM084263.1_rotation_0_offset_0	528	0.973485	0
SRR27841065.2867946	524	CM084263.1_rotation_2_offset_7252	528	0.973485	0
SRR27841065.2871836	2298	CM084263.1_rotation_0_offset_0	2307	0.987430	0
SRR27841065.2871836	2298	CM084263.1_rotation_3_offset_10878	2307	0.987430	0
SRR27841065.2871836	2298	CM084263.1_rotation_2_offset_7252	2307	0.987430	0
SRR27841065.2871836	2298	CM084263.1_rotation_1_offset_3626	2307	0.987430	0
SRR27841065.2872060	1922	CM084263.1_rotation_1_offset_3626	1931	0.992750	0
SRR27841065.2872060	1922	CM084263.1_rotation_0_offset_0	1931	0.992750	0
SRR27841065.2872060	1922	CM084263.1_rotation_2_offset_7252	1931	0.992750	0
SRR27841065.2872060	1922	CM084263.1_rotation_3_offset_10878	1931	0.992750	0
SRR27841065.2875878	513	CM084263.1_rotation_2_offset_7252	543	0.869245	0
SRR27841065.2875878	513	CM084263.1_rotation_0_offset_0	543	0.869245	0
SRR27841065.2875878	513	CM084263.1_rotation_3_offset_10878	543	0.869245	0
SRR27841065.2875878	513	CM084263.1_rotation_1_offset_3626	543	0.869245	0
SRR27841065.2877170	5233	CM084263.1_rotation_0_offset_0	5292	0.979214	0
SRR27841065.2877170	5233	CM084263.1_rotation_1_offset_3626	5292	0.979214	0
SRR27841065.2877170	5233	CM084263.1_rotation_3_offset_10878	4782	0.979297	0
SRR27841065.2877170	5233	CM084263.1_rotation_2_offset_7252	4159	0.977639	0
SRR27841065.2877183	1425	CM084263.1_rotation_0_offset_0	1390	0.935252	0
SRR27841065.2877183	1425	CM084263.1_rotation_1_offset_3626	1390	0.935252	0
SRR27841065.2877183	1425	CM084263.1_rotation_3_offset_10878	1390	0.935252	0
SRR27841065.2877183	1425	CM084263.1_rotation_2_offset_7252	1390	0.935252	0
SRR27841065.2885721	559	CM084263.1_rotation_0_offset_0	207	0.985507	0
SRR27841065.2885721	559	CM084263.1_rotation_2_offset_7252	207	0.985507	0
SRR27841065.2885721	559	CM084263.1_rotation_3_offset_10878	207	0.985507	0
SRR27841065.2885721	559	CM084263.1_rotation_1_offset_3626	207	0.985507	0
SRR27841065.2885804	2086	CM084263.1_rotation_3_offset_10878	1391	0.923077	0
SRR27841065.2885804	2086	CM084263.1_rotation_2_offset_7252	1391	0.923077	0
SRR27841065.2885804	2086	CM084263.1_rotation_1_offset_3626	1391	0.923077	0
SRR27841065.2885804	2086	CM084263.1_rotation_0_offset_0	1332	0.935435	0
SRR27841065.2886257	1489	CM084263.1_rotation_3_offset_10878	1498	0.974633	0
SRR27841065.2886257	1489	CM084263.1_rotation_2_offset_7252	1498	0.974633	0
SRR27841065.2886257	1489	CM084263.1_rotation_1_offset_3626	1498	0.974633	0
SRR27841065.2886257	1489	CM084263.1_rotation_0_offset_0	1498	0.974633	0
SRR27841065.2890335	41325	CM084263.1_rotation_2_offset_7252	854	0.970726	0
SRR27841065.2890335	41325	CM084263.1_rotation_3_offset_10878	854	0.970726	0
SRR27841065.2890335	41325	CM084263.1_rotation_1_offset_3626	854	0.970726	0
SRR27841065.2890335	41325	CM084263.1_rotation_0_offset_0	854	0.970726	0
SRR27841065.2896896	7700	CM084263.1_rotation_2_offset_7252	2532	0.928120	0
SRR27841065.2896896	7700	CM084263.1_rotation_0_offset_0	2532	0.928120	0
SRR27841065.2896896	7700	CM084263.1_rotation_1_offset_3626	2532	0.928120	0
SRR27841065.2896896	7700	CM084263.1_rotation_3_offset_10878	2120	0.930189	0
SRR27841065.2908569	1017	CM084263.1_rotation_3_offset_10878	91	0.989011	0
SRR27841065.2908569	1017	CM084263.1_rotation_2_offset_7252	91	0.989011	0
SRR27841065.2908569	1017	CM084263.1_rotation_1_offset_3626	91	0.989011	0
SRR27841065.2908569	1017	CM084263.1_rotation_0_offset_0	91	0.989011	0
SRR27841065.2908569	1017	CM084263.1_rotation_2_offset_7252	87	1.000000	1
SRR27841065.2908569	1017	CM084263.1_rotation_0_offset_0	87	1.000000	0
SRR27841065.2908569	1017	CM084263.1_rotation_1_offset_3626	87	1.000000	0
SRR27841065.2908569	1017	CM084263.1_rotation_3_offset_10878	87	1.000000	0
SRR27841065.2908569	1017	CM084263.1_rotation_1_offset_3626	87	0.942529	0
SRR27841065.2908569	1017	CM084263.1_rotation_3_offset_10878	87	0.942529	0
SRR27841065.2908569	1017	CM084263.1_rotation_2_offset_7252	87	0.942529	0
SRR27841065.2908569	1017	CM084263.1_rotation_0_offset_0	87	0.942529	0
SRR27841065.2908569	1017	CM084263.1_rotation_0_offset_0	87	0.919540	15
SRR27841065.2910974	1127	CM084263.1_rotation_1_offset_3626	1101	0.981835	1
SRR27841065.2910974	1127	CM084263.1_rotation_2_offset_7252	1124	0.980427	0
SRR27841065.2910974	1127	CM084263.1_rotation_3_offset_10878	1124	0.980427	0
SRR27841065.2910974	1127	CM084263.1_rotation_0_offset_0	1124	0.980427	0
SRR27841065.2917968	23563	CM084263.1_rotation_0_offset_0	2685	0.970205	0
SRR27841065.2917968	23563	CM084263.1_rotation_2_offset_7252	2685	0.970205	0
SRR27841065.2917968	23563	CM084263.1_rotation_1_offset_3626	2685	0.970205	0
SRR27841065.2917968	23563	CM084263.1_rotation_3_offset_10878	2685	0.970205	0
SRR27841065.2921844	2180	CM084263.1_rotation_0_offset_0	1555	0.980064	0
SRR27841065.2921844	2180	CM084263.1_rotation_2_offset_7252	1555	0.980064	0
SRR27841065.2921844	2180	CM084263.1_rotation_3_offset_10878	1555	0.980064	0
SRR27841065.2921844	2180	CM084263.1_rotation_1_offset_3626	1167	0.980291	0
SRR27841065.2921844	2180	CM084263.1_rotation_3_offset_10878	702	0.851852	0
SRR27841065.2921844	2180	CM084263.1_rotation_0_offset_0	702	0.851852	0
SRR27841065.2921844	2180	CM084263.1_rotation_1_offset_3626	702	0.851852	0
SRR27841065.2921844	2180	CM084263.1_rotation_2_offset_7252	702	0.851852	0
SRR27841065.2923511	1578	CM084263.1_rotation_0_offset_0	1626	0.927429	0
SRR27841065.2923511	1578	CM084263.1_rotation_2_offset_7252	1626	0.927429	0
SRR27841065.2923511	1578	CM084263.1_rotation_1_offset_3626	1626	0.927429	0
SRR27841065.2923511	1578	CM084263.1_rotation_3_offset_10878	1626	0.927429	0
SRR27841065.2924704	4280	CM084263.1_rotation_0_offset_0	3007	0.984370	0
SRR27841065.2924704	4280	CM084263.1_rotation_1_offset_3626	3007	0.984370	0
SRR27841065.2924704	4280	CM084263.1_rotation_3_offset_10878	3007	0.984370	0
SRR27841065.2924704	4280	CM084263.1_rotation_2_offset_7252	3007	0.984370	0
SRR27841065.2924704	4280	CM084263.1_rotation_3_offset_10878	482	0.371369	0
SRR27841065.2924704	4280	CM084263.1_rotation_1_offset_3626	482	0.371369	0
SRR27841065.2924704	4280	CM084263.1_rotation_2_offset_7252	482	0.371369	0
SRR27841065.2924704	4280	CM084263.1_rotation_0_offset_0	89	0.955056	0
SRR27841065.2924704	4280	CM084263.1_rotation_0_offset_0	87	0.965517	0
SRR27841065.2924704	4280	CM084263.1_rotation_0_offset_0	89	0.932584	20
SRR27841065.2924704	4280	CM084263.1_rotation_2_offset_7252	66	0.969697	0
SRR27841065.2924704	4280	CM084263.1_rotation_1_offset_3626	66	0.969697	0
SRR27841065.2924704	4280	CM084263.1_rotation_3_offset_10878	66	0.969697	0
SRR27841065.2924704	4280	CM084263.1_rotation_0_offset_0	66	0.969697	0
SRR27841065.2936463	17252	CM084263.1_rotation_1_offset_3626	16757	0.789282	60
SRR27841065.2936463	17252	CM084263.1_rotation_2_offset_7252	14663	0.764919	0
SRR27841065.2936463	17252	CM084263.1_rotation_0_offset_0	10208	0.951215	0
SRR27841065.2936463	17252	CM084263.1_rotation_3_offset_10878	10972	0.710354	0
SRR27841065.2936463	17252	CM084263.1_rotation_1_offset_3626	777	0.963964	60
SRR27841065.2944009	1229	CM084263.1_rotation_1_offset_3626	1121	0.975914	1
SRR27841065.2944009	1229	CM084263.1_rotation_2_offset_7252	1244	0.971061	0
SRR27841065.2944009	1229	CM084263.1_rotation_3_offset_10878	1244	0.971061	0
SRR27841065.2944009	1229	CM084263.1_rotation_0_offset_0	1244	0.971061	0
SRR27841065.2945458	901	CM084263.1_rotation_2_offset_7252	87	0.977011	0
SRR27841065.2945458	901	CM084263.1_rotation_1_offset_3626	87	0.977011	0
SRR27841065.2945458	901	CM084263.1_rotation_0_offset_0	87	0.977011	0
SRR27841065.2945458	901	CM084263.1_rotation_3_offset_10878	87	0.977011	0
SRR27841065.2945458	901	CM084263.1_rotation_2_offset_7252	92	0.956522	0
SRR27841065.2945458	901	CM084263.1_rotation_0_offset_0	92	0.956522	0
SRR27841065.2945458	901	CM084263.1_rotation_1_offset_3626	92	0.956522	0
SRR27841065.2945458	901	CM084263.1_rotation_3_offset_10878	92	0.956522	0
SRR27841065.2945458	901	CM084263.1_rotation_3_offset_10878	91	0.912088	36
SRR27841065.2945458	901	CM084263.1_rotation_2_offset_7252	91	0.912088	0
SRR27841065.2945458	901	CM084263.1_rotation_1_offset_3626	91	0.912088	0
SRR27841065.2945458	901	CM084263.1_rotation_0_offset_0	91	0.912088	0
SRR27841065.2946767	38227	CM084263.1_rotation_0_offset_0	14571	0.977901	60
SRR27841065.2946767	38227	CM084263.1_rotation_3_offset_10878	10930	0.977859	0
SRR27841065.2946767	38227	CM084263.1_rotation_1_offset_3626	10944	0.975238	0
SRR27841065.2946767	38227	CM084263.1_rotation_0_offset_0	14862	0.830844	60
SRR27841065.2946767	38227	CM084263.1_rotation_2_offset_7252	7281	0.979536	0
SRR27841065.2946767	38227	CM084263.1_rotation_3_offset_10878	11158	0.831242	0
SRR27841065.2946767	38227	CM084263.1_rotation_1_offset_3626	11159	0.824536	0
SRR27841065.2946767	38227	CM084263.1_rotation_2_offset_7252	7350	0.834014	0
SRR27841065.2946767	38227	CM084263.1_rotation_2_offset_7252	494	0.382591	0
SRR27841065.2946767	38227	CM084263.1_rotation_1_offset_3626	494	0.382591	0
SRR27841065.2946767	38227	CM084263.1_rotation_3_offset_10878	494	0.382591	0
SRR27841065.2946767	38227	CM084263.1_rotation_0_offset_0	91	1.000000	60
SRR27841065.2946767	38227	CM084263.1_rotation_0_offset_0	91	1.000000	60
SRR27841065.2946767	38227	CM084263.1_rotation_0_offset_0	92	0.989130	0
SRR27841065.2946767	38227	CM084263.1_rotation_0_offset_0	92	0.989130	60
SRR27841065.2946767	38227	CM084263.1_rotation_3_offset_10878	92	0.989130	0
SRR27841065.2946767	38227	CM084263.1_rotation_1_offset_3626	92	0.989130	0
SRR27841065.2946767	38227	CM084263.1_rotation_2_offset_7252	92	0.989130	0
SRR27841065.2946767	38227	CM084263.1_rotation_0_offset_0	91	0.978022	50
SRR27841065.2946767	38227	CM084263.1_rotation_0_offset_0	91	0.956044	57
SRR27841065.2946767	38227	CM084263.1_rotation_0_offset_0	95	0.915789	0
SRR27841065.2946767	38227	CM084263.1_rotation_1_offset_3626	95	0.915789	0
SRR27841065.2946767	38227	CM084263.1_rotation_3_offset_10878	95	0.915789	0
SRR27841065.2946767	38227	CM084263.1_rotation_2_offset_7252	95	0.915789	0
SRR27841065.2946767	38227	CM084263.1_rotation_0_offset_0	92	0.967391	0
SRR27841065.2946767	38227	CM084263.1_rotation_0_offset_0	92	0.956522	50
SRR27841065.2946767	38227	CM084263.1_rotation_0_offset_0	86	0.976744	60
SRR27841065.2946767	38227	CM084263.1_rotation_0_offset_0	94	0.936170	37
SRR27841065.2946767	38227	CM084263.1_rotation_1_offset_3626	91	0.945055	1
SRR27841065.2946767	38227	CM084263.1_rotation_0_offset_0	91	0.934066	28
SRR27841065.2946767	38227	CM084263.1_rotation_0_offset_0	77	0.987013	54
SRR27841065.2946767	38227	CM084263.1_rotation_0_offset_0	94	0.925532	22
SRR27841065.2946767	38227	CM084263.1_rotation_0_offset_0	72	0.972222	1
SRR27841065.2946767	38227	CM084263.1_rotation_0_offset_0	85	0.847059	28
SRR27841065.2946767	38227	CM084263.1_rotation_0_offset_0	66	0.969697	0
SRR27841065.2946767	38227	CM084263.1_rotation_0_offset_0	91	0.868132	8
SRR27841065.2947401	2487	CM084263.1_rotation_1_offset_3626	2506	0.984836	0
SRR27841065.2947401	2487	CM084263.1_rotation_2_offset_7252	2506	0.984836	0
SRR27841065.2947401	2487	CM084263.1_rotation_0_offset_0	2506	0.984836	0
SRR27841065.2947401	2487	CM084263.1_rotation_3_offset_10878	1913	0.984841	0
SRR27841065.2954118	13310	CM084263.1_rotation_0_offset_0	10234	0.963553	0
SRR27841065.2954118	13310	CM084263.1_rotation_1_offset_3626	10234	0.963553	0
SRR27841065.2954118	13310	CM084263.1_rotation_2_offset_7252	7335	0.963190	0
SRR27841065.2954118	13310	CM084263.1_rotation_3_offset_10878	6559	0.969050	0
SRR27841065.2954118	13310	CM084263.1_rotation_0_offset_0	91	0.989011	60
SRR27841065.2954118	13310	CM084263.1_rotation_0_offset_0	91	0.989011	49
SRR27841065.2954118	13310	CM084263.1_rotation_0_offset_0	93	0.978495	60
SRR27841065.2954118	13310	CM084263.1_rotation_0_offset_0	91	0.989011	45
SRR27841065.2954118	13310	CM084263.1_rotation_0_offset_0	94	0.946809	46
SRR27841065.2954118	13310	CM084263.1_rotation_0_offset_0	89	0.921348	21
SRR27841065.2954801	827	CM084263.1_rotation_1_offset_3626	835	0.976048	0
SRR27841065.2954801	827	CM084263.1_rotation_2_offset_7252	835	0.976048	0
SRR27841065.2954801	827	CM084263.1_rotation_3_offset_10878	835	0.976048	0
SRR27841065.2954801	827	CM084263.1_rotation_0_offset_0	835	0.976048	0
SRR27841065.2956315	757	CM084263.1_rotation_0_offset_0	768	0.975260	0
SRR27841065.2956315	757	CM084263.1_rotation_1_offset_3626	768	0.975260	0
SRR27841065.2956315	757	CM084263.1_rotation_3_offset_10878	768	0.975260	0
SRR27841065.2956315	757	CM084263.1_rotation_2_offset_7252	486	0.969136	0
SRR27841065.2960198	1339	CM084263.1_rotation_2_offset_7252	1351	0.973353	0
SRR27841065.2960198	1339	CM084263.1_rotation_0_offset_0	1351	0.973353	0
